ID_RESTAURANTE,NOMBRE_RESTAURANTE,ZONA,NUM_EDIFICIO,CALLE,CODIGO_POSTAL,LATITUD,LONGITUD,COCINA,FECHA,VIOLACION,GRAVEDAD,PUNTAJE,CALIFICACION,ID_EDIFICIO,TIPO_COMPETENCIA
50128657,KATSU KATSU,Manhattan,100,PEARL STREET,10004,40.70427913734,-74.00978495372,Asian/Asian Fusion,2025-03-04,Hot TCS food item not held at or above 140 °F.,Critical,7.0,Sin Calificación,1000855,Indirecta (Tráfico)
50128675,NOM WAH RESTAURANT,Manhattan,13,DOYERS STREET,10013,40.71455046791,-73.99812783761,Chinese,2025-06-30,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,26.0,B,1001701,Indirecta (Tráfico)
50128678,PIZZA HUT,Manhattan,932,8 AVENUE,10019,40.76555800362,-73.98370435784,Pizza,2024-07-03,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5.0,A,1024868,Indirecta (Tráfico)
50128687,CHINA GOURMET,Manhattan,877A,8 AVENUE,10019,40.76378232564,-73.9850260269,Chinese,2025-03-27,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,13.0,A,1025257,Indirecta (Tráfico)
50128692,JIMBO'S HAMBURGER PLACE,Manhattan,991,1 AVENUE,10022,40.75661937595,-73.96416091302,Hamburgers,2025-09-24,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,1039951,Indirecta (Tráfico)
50128717,MIAN KITCHEN,Manhattan,230,PARK AVENUE,10169,40.75450075314,-73.97595042717,Chinese,2024-09-16,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,11.0,A,1036185,Indirecta (Tráfico)
50128737,BAO BY KAYA (Urban space),Manhattan,570,LEXINGTON AVENUE,10022,40.75691800648,-73.97206567234,Asian/Asian Fusion,2025-02-11,Hot TCS food item not held at or above 140 °F.,Critical,9.0,A,1036459,Indirecta (Tráfico)
50128743,LATITUDE 39 @ LOBBY OF HOLIDAY INN,Manhattan,306,WEST   39 STREET,10018,40.75554598406,-73.99173068608,American,2025-01-16,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11.0,A,1090194,Indirecta (Tráfico)
50128765,BAR VELOCE,Manhattan,245,BOWERY,10002,40.72274066323,-73.99310569613,Italian,2024-12-17,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13.0,A,1005712,Indirecta (Tráfico)
50128771,POLLO CAMPERO,Manhattan,714,LEXINGTON AVENUE,10022,40.76135544816,-73.96882942854,Latin American,2024-12-19,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,8.0,A,1036916,Directa (Rivales)
50128774,POLLO CAMPERO,Manhattan,966,6 AVENUE,10018,40.75075045691,-73.98706456594,Chicken,2024-07-31,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10.0,A,1015883,Indirecta (Tráfico)
50128776,BROWN BAG SANDWICH CO,Manhattan,218,THOMPSON STREET,10012,40.72906755334,-73.99911242261,Italian,2025-01-02,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,8.0,A,1008632,Indirecta (Tráfico)
50128782,POLLO CAMPERO,Manhattan,601,8 AVENUE,10018,40.7555075068,-73.99105571889,Latin American,2025-04-14,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,1013686,Directa (Rivales)
50128792,BAO BY KAYA,Manhattan,124,EAST   14 STREET,10003,40.73378522069,-73.9883921162,Chinese,2024-11-04,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,12.0,A,1084306,Indirecta (Tráfico)
50128806,ANA'S CAFE,Manhattan,38,WEST   38 STREET,10018,40.75150488775,-73.98405790683,American,2025-10-16,Hot TCS food item not held at or above 140 °F.,Critical,9.0,A,1015979,Indirecta (Tráfico)
50128860,BAO BY KAYA,Manhattan,42,WEST   42 STREET,10036,40.75406823942,-73.98232117075,Chinese,2023-11-28,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,5.0,A,1085593,Indirecta (Tráfico)
50128873,CHIRP,Manhattan,847,2 AVENUE,10017,40.75194964106,-73.9706637529,Peruvian,2025-08-22,Hot TCS food item not held at or above 140 °F.,Critical,19.0,B,1037591,Indirecta (Tráfico)
50128888,180 BAR,Manhattan,4241,BROADWAY,10033,40.84963503094,-73.93631068493,Latin American,2023-04-13,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,17.0,N,1064282,Directa (Rivales)
50128920,KOJI CHICKEN,Manhattan,764,9 AVENUE,10019,40.76424383346,-73.98837956736,Korean,2025-06-23,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,24.0,B,1025192,Indirecta (Tráfico)
50128926,LE PETIT PARISIEN,Manhattan,355,EAST   78 STREET,10075,40.77209627483,-73.95422039968,French,2024-12-10,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,11.0,A,1045252,Indirecta (Tráfico)
50128935,PUBKEY,Manhattan,85,WASHINGTON PLACE,10011,40.73202641373,-73.99991340322,American,2024-06-24,Thawing procedure improper.,Not Critical,12.0,A,1008902,Indirecta (Tráfico)
50128940,MELI TAQUERIA,Manhattan,184,EAST  116 STREET,10029,40.79815143365,-73.9405462055,Mexican,2025-03-18,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,10.0,A,1084329,Directa (Rivales)
50128942,LIN & DAUGHTERS,Manhattan,181,WEST    4 STREET,10014,40.73250398845,-74.00181854538,Chinese,2025-06-04,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,1010231,Indirecta (Tráfico)
50128979,SAKE NO HANA / SILVER LINING / THE FIX,Manhattan,145,BOWERY,10002,40.71910666788,-73.99452742726,Japanese,2025-05-06,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12.0,A,1005635,Indirecta (Tráfico)
50128989,TARTINERY,Manhattan,645,5 AVENUE,10022,40.75912576749,-73.97640717926,French,2025-03-13,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,27.0,Z,1035481,Indirecta (Tráfico)
50129048,ARORA,Manhattan,505,PARK AVENUE,10022,40.76310956611,-73.96964082961,American,2024-10-29,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11.0,A,1041900,Indirecta (Tráfico)
50129060,HILTON NEW YORK TIMES SQUARE,Manhattan,234,WEST   42 STREET,10036,40.75673969193,-73.98865881633,American,2024-10-23,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,12.0,A,1024665,Indirecta (Tráfico)
50129087,KOUKLI SAUCY GREEK,Manhattan,42,WEST   42 STREET,10036,40.75406823942,-73.98232117075,Greek,2023-11-28,Hot TCS food item not held at or above 140 °F.,Critical,8.0,A,1085593,Indirecta (Tráfico)
50129089,AURA,Manhattan,111,1 AVENUE,10003,40.72682695544,-73.98585335974,Mediterranean,2024-10-08,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13.0,A,1006284,Indirecta (Tráfico)
50129113,87 LUDLOW,Manhattan,87,LUDLOW STREET,10002,40.71822797463,-73.98931112824,Fusion,2023-06-12,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13.0,N,1005291,Indirecta (Tráfico)
50129144,RANGOON,Manhattan,158,8 AVENUE,10011,40.7421024391,-74.00079753304,Asian/Asian Fusion,2024-09-12,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,20.0,Sin Calificación,1068028,Indirecta (Tráfico)
50129212,BRICIOLA HARLEM,Manhattan,398B,WEST  145 STREET,10031,40.82427007697,-73.94535726873,Italian,2025-01-29,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,10.0,A,nan,Indirecta (Tráfico)
50129235,88 CHINESE RESTAURANT,Manhattan,473,LENOX AVENUE,10037,40.81311358664,-73.94159128351,Chinese,2025-04-08,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13.0,A,1084040,Indirecta (Tráfico)
50129297,PIZZA LOVES SAUCE,Manhattan,147,EAST HOUSTON STREET,10002,40.72322347945,-73.98961698019,Pizza,2025-08-07,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10.0,A,1005620,Indirecta (Tráfico)
50129318,PALENQUE AREPAS & EMPANADAS,Manhattan,20,UNION SQUARE WEST,10003,40.73660979179,-73.99067937838,Latin American,2023-12-14,"Sewage disposal system is not provided, improper, inadequate or unapproved.",Critical,53.0,N,1016108,Directa (Rivales)
50129323,CRISPY CHICK,Manhattan,42,WEST   42 STREET,10036,40.75406823942,-73.98232117075,Chicken,2023-11-28,Hot TCS food item not held at or above 140 °F.,Critical,8.0,A,1085593,Indirecta (Tráfico)
50129343,LOS MUNCHIES II,Manhattan,1405,SAINT NICHOLAS AVENUE,10033,40.84887621874,-73.93406677074,Spanish,2025-07-14,"Letter grade or Grade Pending card removed, destroyed, modified, obscured, or otherwise tampered with",Not Critical,0.0,Sin Calificación,1063911,Indirecta (Tráfico)
50129355,THE BRONX BREWERY,Manhattan,20,HUDSON YARDS,10001,40.75303757114,-74.00028152864,Tex-Mex,2025-11-12,Thawing procedure improper.,Not Critical,13.0,A,1088961,Directa (Rivales)
50129368,THE MULBERRY,Manhattan,240,MULBERRY STREET,10012,40.72286705598,-73.99588722063,American,2025-03-04,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,16.0,N,1007491,Indirecta (Tráfico)
50129375,EMPANADA MAMA,Manhattan,239,1 AVENUE,10003,40.73156666938,-73.98228025729,Latin American,2025-05-17,Sin Violaciones Registradas,Not Applicable,0.0,Sin Calificación,1082155,Directa (Rivales)
50129392,ANDIAMO PIZZA,Manhattan,115,EAST   23 STREET,10010,40.73986455425,-73.9855835426,Pizza,2025-01-07,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8.0,A,1018034,Indirecta (Tráfico)
50129420,SUSHI & CO,Manhattan,980,6 AVENUE,10018,40.75116213809,-73.98677574653,Japanese,2025-07-29,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,31.0,Sin Calificación,1015919,Indirecta (Tráfico)
50129446,PLUE,Manhattan,1575,LEXINGTON AVENUE,10029,40.78873269352,-73.94882449092,Thai,2024-12-19,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13.0,A,1051813,Indirecta (Tráfico)
50129487,JO'S TACO,Manhattan,226,EAST   14 STREET,10003,40.73296157673,-73.9864365888,Mexican,2025-03-04,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,3.0,A,1006902,Directa (Rivales)
50129498,THE CLOUD HOTEL,Manhattan,133,GREENWICH STREET,10006,40.70946095199,-74.01293099764,American,2025-04-29,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,13.0,A,1089248,Indirecta (Tráfico)
50129506,TERIYAKI ONE,Manhattan,42,WEST   56 STREET,10019,40.7628777446,-73.97588963269,Asian/Asian Fusion,2025-01-06,Hot TCS food item not held at or above 140 °F.,Critical,9.0,A,1034847,Indirecta (Tráfico)
50129511,SOMEBODY'S DARLING,Manhattan,1664,1 AVENUE,10028,40.77737223651,-73.94899573532,American,2025-12-01,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,12.0,A,1050561,Indirecta (Tráfico)
50129571,KISSAKI,Manhattan,286,COLUMBUS AVENUE,10023,40.7783558687,-73.97811182054,Japanese,2023-04-18,Hot TCS food item not held at or above 140 °F.,Critical,7.0,A,1030017,Indirecta (Tráfico)
50129611,HANKI,Manhattan,24,BEAVER STREET,10004,40.70495688571,-74.01199597797,Korean,2024-11-19,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,7.0,A,1000035,Indirecta (Tráfico)
50129626,UNCLE TED'S,Manhattan,38,EAST    8 STREET,10003,40.73140046906,-73.99436765446,Chinese,2025-08-26,Hot TCS food item not held at or above 140 °F.,Critical,29.0,Z,1008834,Indirecta (Tráfico)
50129636,BISOU,Manhattan,112,6 AVENUE,10013,40.72373987087,-74.00466121123,French,2025-07-22,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,5.0,A,1007099,Indirecta (Tráfico)
50129664,THE GROTTO PIZZA,Manhattan,69,NEW STREET,10004,40.70548932823,-74.01240003096,Pizza,2024-12-09,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12.0,A,1078979,Indirecta (Tráfico)
50129681,THE PHO,Manhattan,788,LEXINGTON AVENUE,10065,40.76366880864,-73.96714250904,Asian/Asian Fusion,2025-10-30,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,13.0,A,1041973,Indirecta (Tráfico)
50129688,MALINEE,Manhattan,2028,2 AVENUE,10029,40.78945744232,-73.94326971508,Thai,2025-02-27,Sin Violaciones Registradas,Not Applicable,0.0,Sin Calificación,1052704,Indirecta (Tráfico)
50129736,DUMO51 RESTAURANT ROOF TOP,Manhattan,25,WEST   51 STREET,10019,40.75985900765,-73.97838504108,Italian,2025-04-09,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13.0,A,1034511,Indirecta (Tráfico)
50129742,CAFE LLAMA (FL 66),Manhattan,66,HUDSON BLVD EAST,10001,40.75548040758,-74.00021295899,American,2023-09-20,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",Not Critical,8.0,A,1090122,Indirecta (Tráfico)
50129758,ELEPHANT EAR THAI EATERY,Manhattan,690,9 AVENUE,10036,40.76191094895,-73.99008020314,Japanese,2025-09-04,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,21.0,B,1025085,Indirecta (Tráfico)
50129760,CHALONG,Manhattan,749,9 AVENUE,10019,40.76379647291,-73.98872980861,Thai,2025-08-12,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,18.0,Sin Calificación,1026687,Indirecta (Tráfico)
50129771,LIN'S GOURMET,Manhattan,1097,2 AVENUE,10022,40.75978432801,-73.96495333943,Chinese,2025-07-09,"After cooking or removal from hot holding, TCS food not cooled by an approved method whereby the internal temperature is reduced from 140 °F to 70 °F or less within 2 hours, and from 70 °F to 41 °F or less within 4 additional hours.",Critical,19.0,Sin Calificación,1038619,Indirecta (Tráfico)
50129775,SUSHI LIN,Manhattan,120,SULLIVAN STREET,10012,40.72615258494,-74.00264096798,Japanese,2025-03-04,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,10.0,A,1007808,Indirecta (Tráfico)
50129803,SUPER GOLDEN CHOPSTICKS,Manhattan,77,PEARL STREET,10004,40.70394697523,-74.01029705239,Chinese,2025-10-27,Hot TCS food item not held at or above 140 °F.,Critical,24.0,Sin Calificación,1000836,Indirecta (Tráfico)
50129815,GREYWIND,Manhattan,451,10 AVENUE,10018,40.75534041654,-73.99860313637,American,2025-02-18,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,12.0,A,1000000,Indirecta (Tráfico)
50129818,NODA,Manhattan,37,WEST   20 STREET,10011,40.74022476241,-73.99225223982,Japanese,2025-01-30,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10.0,A,1015489,Indirecta (Tráfico)
50129819,BONDI SUSHI BAR,Manhattan,2052,BROADWAY,10023,40.77748372613,-73.9820874579,Japanese,2025-07-18,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,12.0,A,1029749,Indirecta (Tráfico)
50129827,CAVA MEZZE GRILL,Manhattan,307,7 AVENUE,10001,40.74686168185,-73.99361566911,Mediterranean,2025-12-10,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,9.0,A,1015061,Indirecta (Tráfico)
50129833,ANDY'S RESTAURANT,Manhattan,2262,3 AVENUE,10035,40.802488831,-73.93670994829,Latin American,2024-11-19,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13.0,A,1054435,Directa (Rivales)
50129852,CAVA,Manhattan,708,3 AVENUE,10017,40.75232083294,-73.97332364488,Mediterranean,2024-10-30,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,4.0,A,1036177,Indirecta (Tráfico)
50129856,5 ACRES,Manhattan,10,WEST   50 STREET,10020,40.75870881204,-73.9776454375,American,2025-12-04,Hot TCS food item not held at or above 140 °F.,Critical,28.0,Sin Calificación,1075692,Indirecta (Tráfico)
50129861,GREEN OVEN PIZZA,Manhattan,707,9 AVENUE,10019,40.76247084619,-73.98970108469,Pizza,2025-05-22,Sin Violaciones Registradas,Not Applicable,0.0,Sin Calificación,1026604,Indirecta (Tráfico)
50129875,OLLE,Manhattan,11,EAST   30 STREET,10016,40.74558189552,-73.98558951851,Korean,2025-02-20,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,6.0,A,1016954,Indirecta (Tráfico)
50129879,HARLEMITE,Manhattan,231,LENOX AVENUE,10027,40.80554625461,-73.94711739199,Peruvian,2025-11-19,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,32.0,Sin Calificación,1057688,Indirecta (Tráfico)
50129914,HI LOT,Manhattan,102,AVENUE C,10009,40.7239438899,-73.97894150634,American,2025-11-12,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,13.0,A,1004469,Indirecta (Tráfico)
50129926,SUMMER SALT,Manhattan,124,EAST   14 STREET,10003,40.73378522069,-73.9883921162,Tex-Mex,2025-02-19,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,6.0,A,1084306,Directa (Rivales)
50129928,RIGOR HILL MARKET,Manhattan,227,WEST BROADWAY,10013,40.71933993585,-74.00620491641,American,2024-12-12,Sin Violaciones Registradas,Not Applicable,0.0,Sin Calificación,1001986,Indirecta (Tráfico)
50129940,EL GALLO TAQUERIA,Manhattan,609,9 AVENUE,10036,40.75930357846,-73.99200094396,Mexican,2024-10-21,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13.0,A,1085029,Directa (Rivales)
50129947,LITTLE ITALY PIZZA,Manhattan,2,EAST   39 STREET,10016,40.7514634183,-73.98204034274,Pizza,2025-07-01,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12.0,A,1017244,Indirecta (Tráfico)
50129986,7TH STREET BURGER,Manhattan,424,AMSTERDAM AVENUE,10024,40.78407035762,-73.97765855595,Hamburgers,2024-11-26,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11.0,A,1032665,Indirecta (Tráfico)
50130046,OS NYC,Manhattan,50,BOWERY,10013,40.71575537941,-73.99637825597,American,2024-11-20,"Nuisance created or allowed to exist. Facility not free from unsafe, hazardous, offensive or annoying condition.",Not Critical,0.0,Sin Calificación,1090946,Indirecta (Tráfico)
50130050,SCARR'S PIZZA,Manhattan,35,ORCHARD STREET,10002,40.71573590563,-73.99146509573,Pizza,2025-05-17,Sin Violaciones Registradas,Not Applicable,0.0,Sin Calificación,1003865,Indirecta (Tráfico)
50130055,STEAK FRITES BISTRO,Manhattan,496,9 AVENUE,10018,40.75569711708,-73.99460742771,French,2024-11-07,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,11.0,A,1013631,Indirecta (Tráfico)
50130088,LITTLE ITALY PIZZA,Manhattan,671,8 AVENUE,10036,40.75759339537,-73.98953580062,Pizza,2025-07-23,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,16.0,B,1083728,Indirecta (Tráfico)
50130102,LILLI AND LOO,Manhattan,785,LEXINGTON AVENUE,10065,40.76361117286,-73.96715697725,Asian/Asian Fusion,2025-05-20,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,27.0,B,1085151,Indirecta (Tráfico)
50130108,CENTRAL PARK CAFE,Manhattan,910,SEVENTH AVENUE,10019,40.7658565617,-73.97980183242,Italian,2025-10-31,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,Z,1024904,Indirecta (Tráfico)
50130131,THE OFFICE OF MR. MOTO,Manhattan,120,SAINT MARKS PLACE,10009,40.72726045898,-73.98453997719,Japanese,2024-09-25,Hot TCS food item not held at or above 140 °F.,Critical,13.0,A,1005832,Indirecta (Tráfico)
50130182,POKE BOWL,Manhattan,286,MADISON AVENUE,10017,40.75172110292,-73.98008404868,Japanese,2024-09-24,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13.0,A,1035316,Indirecta (Tráfico)
50130183,THAI DELIGHT,Manhattan,175,3 AVENUE,10003,40.73487462647,-73.98601041213,Thai,2025-09-09,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,11.0,A,1019535,Indirecta (Tráfico)
50130190,GAB'S,Manhattan,76,CARMINE STREET,10014,40.72968504078,-74.00449926546,American,2023-12-27,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",Not Critical,9.0,A,1008403,Indirecta (Tráfico)
50130200,BAR SUZETTE CREPERIE,Manhattan,75,9 AVENUE,10011,40.74186904023,-74.00471300674,French,2025-04-14,Wash hands sign not posted near or above hand washing sink.,Not Critical,12.0,A,1012541,Indirecta (Tráfico)
50130240,HALF MOON,Manhattan,50,TRINITY PLACE,10006,40.7076246854,-74.01306770123,American,2024-11-22,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,12.0,A,1000801,Indirecta (Tráfico)
50130299,GEN KOREAN BBQ HOUSE,Manhattan,150,EAST   14 STREET,10003,40.73365618493,-73.98808182603,Korean,2024-07-09,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13.0,A,1080125,Indirecta (Tráfico)
50130301,FOUL WITCH,Manhattan,15,AVENUE A,10009,40.72270158732,-73.98598411572,American,2024-10-03,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,10.0,A,1005748,Indirecta (Tráfico)
50130304,DON ANGIE,Manhattan,235,WEST   12 STREET,10014,40.73764767004,-74.0022011878,Italian,2024-01-04,"Mechanical or natural ventilation not provided, inadequate, improperly installed, in disrepair or fails to prevent and control excessive build-up of grease, heat, steam condensation, vapors, odors, smoke or fumes.",Not Critical,6.0,A,1011048,Indirecta (Tráfico)
50130311,MR. TAKA RAMEN,Manhattan,170,ALLEN STREET,10002,40.72126917645,-73.98930342338,Japanese,2025-06-23,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11.0,A,1005525,Indirecta (Tráfico)
50130312,KARAKATTA,Manhattan,230,THOMPSON STREET,10012,40.72934477257,-73.99887428739,Japanese,2024-07-11,"Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests in establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.",Critical,28.0,Sin Calificación,1008636,Indirecta (Tráfico)
50130359,SALT & PEPPER GOURMET,Manhattan,10,EAST   23 STREET,10010,40.74117141337,-73.98872643314,American,2025-03-11,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,13.0,A,1016303,Indirecta (Tráfico)
50130363,PFIZER,Manhattan,66,HUDSON BLVD EAST,10001,40.75548040758,-74.00021295899,American,2025-08-20,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,2.0,A,1090122,Indirecta (Tráfico)
